level,region,province,name,assets,liabilities,equity,revenue,expenses,net_assistance_subsidy,surplus_deficit,cash_begin,net_cash,cash_end
municipality,Region XIII,Agusan del Sur,Loreto,1679115,642325,1036790,521949,435019,-282958,-196027,139307,-1550,137757
municipality,Region XIII,Agusan del Sur,Prosperidad,1438058,546992,891066,442946,388208,29812,84550,366378,15416,381794
municipality,Region XIII,Agusan del Sur,Rosario,926025,414345,511679,320408,331671,-4502,-15765,91709,-27802,63906
municipality,Region XIII,Agusan del Sur,San Francisco,2543646,775727,1767919,510713,505605,1018,6126,285325,-56497,228828
municipality,Region XIII,Agusan del Sur,San Luis,845675,462635,383040,388970,368455,39887,60403,40731,9715,50446
municipality,Region XIII,Agusan del Sur,Sibagat,518380,121560,396821,287458,265340,26377,48495,84266,-20864,63403
municipality,Region XIII,Agusan del Sur,Sta. Josefa,703330,189584,513746,222378,215324,-2762,4291,110353,-53974,56379
municipality,Region XIII,Agusan del Sur,Talacogon,593571,137211,456361,281580,257917,-9196,14468,54243,-3822,50421
municipality,Region XIII,Agusan del Sur,Trento,1119903,268225,851677,401660,344006,-4054,53600,223313,14447,237760
municipality,Region XIII,Agusan del Sur,Veruela,712713,404677,308036,254745,231026,-1800,21919,169286,-74574,94712
municipality,Region XIII,Dinagat Islands,Basilisa,469633,67557,402076,169058,158873,8066,18251,138156,21512,159667
municipality,Region XIII,Dinagat Islands,Cagdianao,876404,49040,827364,292804,225633,-5362,61810,161357,20737,182094
municipality,Region XIII,Dinagat Islands,Dinagat,209022,11330,197692,112928,103840,-2375,6713,10834,-608,10227
municipality,Region XIII,Dinagat Islands,Libjo,493409,48788,444621,176471,117400,-6226,52845,214911,43194,258105
municipality,Region XIII,Dinagat Islands,Loreto,599257,127844,471413,217855,159158,-6536,52162,82426,31998,114424
municipality,Region XIII,Dinagat Islands,San Jose,323349,35069,288280,132422,122803,-1648,7971,82282,-9579,72703
municipality,Region XIII,Dinagat Islands,Tubajon,279073,31202,247871,122386,96745,-5019,20622,69569,717,70286
municipality,Region XIII,Surigao del Norte,Alegria,304563,106398,198165,128913,96801,-1553,30559,8814,3686,12500
municipality,Region XIII,Surigao del Norte,Bacuag,327440,85335,242104,116155,100654,-870,14631,96132,10366,106498
municipality,Region XIII,Surigao del Norte,Burgos,207116,26408,180708,78277,73611,-933,3734,19755,-10474,9281
municipality,Region XIII,Surigao del Norte,Claver,3687430,445410,3242020,919986,762351,-2012,155622,603404,-114065,489338
municipality,Region XIII,Surigao del Norte,Dapa,958100,481631,476470,206857,224248,-50591,-67982,205562,35505,241067
municipality,Region XIII,Surigao del Norte,Del Carmen,533704,223656,310048,164585,143375,-10116,11093,113798,-15227,98571
municipality,Region XIII,Surigao del Norte,Gen. Luna,513616,238858,274757,237138,169466,-7578,60093,68682,84203,152885
municipality,Region XIII,Surigao del Norte,Gigaquit,670915,152360,518554,146340,136897,636,10080,61597,4649,66246
municipality,Region XIII,Surigao del Norte,Mainit,594195,156293,437902,177719,153322,-3568,20829,124006,10727,134733
municipality,Region XIII,Surigao del Norte,Malimono,435436,120689,314747,121669,94078,,27592,24759,26770,51529
municipality,Region XIII,Surigao del Norte,Pilar,299011,38522,260490,119895,103399,-6691,9804,79518,-6538,72980
municipality,Region XIII,Surigao del Norte,Placer,612219,75702,536516,166003,138030,13650,41623,198221,7470,205691
municipality,Region XIII,Surigao del Norte,San Benito,264134,87913,176221,83001,82472,-4373,-3844,41486,-7046,34440
municipality,Region XIII,Surigao del Norte,San Francisco,243315,33061,210254,107018,85410,-579,21030,47018,11977,58995
municipality,Region XIII,Surigao del Norte,San Isidro,234865,55907,178958,91376,87062,21497,25811,16429,-2539,13890
municipality,Region XIII,Surigao del Norte,Santa Monica,256456,18170,238286,92218,86025,-1449,4744,37086,-10900,26186
municipality,Region XIII,Surigao del Norte,Sison,374605,84705,289900,116468,99265,17055,34258,52298,-8002,44296
municipality,Region XIII,Surigao del Norte,Socorro,287364,96186,191178,157714,136515,-4105,17095,33748,26501,60249
municipality,Region XIII,Surigao del Norte,Taganaan,419143,46808,372335,192914,151154,-3415,38345,43750,16197,59947
municipality,Region XIII,Surigao del Norte,Tubod,320065,29737,290328,147564,119992,14412,41983,20284,31065,51350
municipality,Region XIII,Surigao del Sur,Barobo,604064,117532,486532,303471,221937,-3963,77571,153770,55006,208776
municipality,Region XIII,Surigao del Sur,Bayabas,287348,85212,202136,106018,94675,-3465,7878,30425,16881,47305
municipality,Region XIII,Surigao del Sur,Cagwait,727272,162661,564611,189980,200836,10508,-348,59752,-15968,43784
municipality,Region XIII,Surigao del Sur,Cantilan,1425335,199505,1225830,243472,223379,-140,19952,212149,-66927,145221
municipality,Region XIII,Surigao del Sur,Carmen,300637,52917,247720,130999,144634,16007,2372,45627,-2736,42891
municipality,Region XIII,Surigao del Sur,Carrascal,1827714,253332,1574382,703033,399100,-24808,279126,482215,193780,675994
municipality,Region XIII,Surigao del Sur,Cortes,284460,74310,210150,129428,125130,-3177,1121,27705,23861,51566
municipality,Region XIII,Surigao del Sur,Hinatuan,695393,178888,516505,281895,247371,-6956,27567,80106,14032,94138
municipality,Region XIII,Surigao del Sur,Lanuza,398423,140654,257769,163899,157630,-7645,-1377,72479,-10768,61711
municipality,Region XIII,Surigao del Sur,Lianga,269880,25052,244828,181699,186393,12832,8138,28152,5736,33888
municipality,Region XIII,Surigao del Sur,Lingig,451881,160871,291010,224055,242597,11586,-6956,54729,6025,60754
municipality,Region XIII,Surigao del Sur,Madrid,347864,91068,256797,150822,146152,4216,8886,56370,-2700,53670
municipality,Region XIII,Surigao del Sur,Marihatag,422924,200450,222474,189002,202804,-3942,-17744,25697,-77,25620
municipality,Region XIII,Surigao del Sur,San Agustin,452447,149629,302818,210963,211200,18757,18519,28282,-1152,27130
municipality,Region XIII,Surigao del Sur,San Miguel,813989,265514,548475,303136,282256,-5283,15597,74296,3604,77900
municipality,Region XIII,Surigao del Sur,Tagbina,465868,168350,297518,246590,241576,-11993,-6978,83809,-17887,65922
municipality,Region XIII,Surigao del Sur,Tago,460076,146615,313461,229755,222011,14289,22032,82583,29047,111630
municipality,BARMM,Basilan,Tuburan,294971,134106,160865,212305,210148,-3254,-1096,8640,-1251,7389
municipality,BARMM,Basilan,Ungkaya Pukan,410698,266367,144330,126952,119640,,7312,4153,-1771,2382
municipality,BARMM,Lanao del Sur,Bacolod Kalawi,361191,121246,239945,224399,220567,31410,35242,636,15409,16044
municipality,BARMM,Lanao del Sur,Balabagan,316632,171635,144998,177841,156751,-25,21065,4360,26986,31346
municipality,BARMM,Lanao del Sur,Balindong,147568,44884,102684,196908,183450,-2945,10513,3668,1458,5126
municipality,BARMM,Lanao del Sur,Bayang,248515,39003,209512,192573,138713,,53860,2601,3746,6346
municipality,BARMM,Lanao del Sur,Binidayan,292751,1895,290856,156642,106905,3646,53384,922,10249,11171
municipality,BARMM,Lanao del Sur,Buadipuso Buntong,204871,76578,128292,145021,111221,-5383,28418,2165,1545,3711
municipality,BARMM,Lanao del Sur,Bubong,474458,121765,352693,309887,237041,-9078,63768,8335,5897,14232
municipality,BARMM,Lanao del Sur,Bumbaran,201383,73956,127426,215650,215010,,639,521,8330,8852
municipality,BARMM,Lanao del Sur,Butig,358886,44105,314781,185350,165191,22782,42940,15352,-4902,10450
municipality,BARMM,Lanao del Sur,Calanugas,196705,64056,132648,109664,126778,21875,4761,236,12269,12505
municipality,BARMM,Lanao del Sur,Ditsaan Ramain,154026,140045,13981,198967,195477,-28762,-25271,317,121,437
municipality,BARMM,Lanao del Sur,Ganassi,307698,57821,249877,196087,156019,-53,40016,451,674,1125
municipality,BARMM,Lanao del Sur,Kapai,612347,157514,454833,196514,192636,71434,75313,1970,1159,3129
municipality,BARMM,Lanao del Sur,Kapatagan,468207,166723,301484,175395,170350,-1626,3419,802,-591,211
municipality,BARMM,Lanao del Sur,Lumba Bayabao,377658,129764,247894,315207,278290,-10062,26855,583,-455,128
municipality,BARMM,Lanao del Sur,Lumbaca Unayan,145246,56486,88760,79125,68935,-2807,7383,222,1992,2214
municipality,BARMM,Lanao del Sur,Lumbatan,213322,87563,125759,133245,114736,-5442,13067,85,59,144
municipality,BARMM,Lanao del Sur,Lumbayanague,281160,83815,197345,191680,158346,,33335,2,1990,1992
municipality,BARMM,Lanao del Sur,Madalum,405888,112164,293724,234413,218493,-3452,12468,5636,24614,30250
municipality,BARMM,Lanao del Sur,Madamba,96870,285,96585,156744,140180,-5530,11034,13105,-10681,2424
municipality,BARMM,Lanao del Sur,Maguing,215138,1261,213877,273842,268589,,5252,12314,504,12819
municipality,BARMM,Lanao del Sur,Malabang,232770,49162,183608,213895,190734,12465,35627,19213,-17727,1485
municipality,BARMM,Lanao del Sur,Marantao,175040,12435,162605,274009,229086,42462,87385,11146,41096,52241
municipality,BARMM,Lanao del Sur,Marogong,531523,100063,431460,269174,142432,,126742,16115,63867,79981
municipality,BARMM,Lanao del Sur,Masiu,120472,50000,70472,140952,142515,-1338,-2901,3527,29958,33485
municipality,BARMM,Lanao del Sur,Mulondo,128347,1985,126362,209274,208921,7512,7865,9887,-9058,829
municipality,BARMM,Lanao del Sur,Pagayawan,196721,76777,119944,138383,134796,,3587,2321,174,2495
municipality,BARMM,Lanao del Sur,Piagapo,224161,89450,134711,184724,187350,-1097,-3724,4112,2515,6627
municipality,BARMM,Lanao del Sur,Picong,160396,72225,88171,162092,158588,-5969,-2465,89,42,131
municipality,BARMM,Lanao del Sur,Poona Bayabao,212817,1678,211139,190655,206503,117747,101899,2679,51456,54135
municipality,BARMM,Lanao del Sur,Pualas,164991,55733,109258,143358,132758,,10599,2751,1630,4381
municipality,BARMM,Lanao del Sur,Saguiaran,253024,158691,94333,160786,157731,1385,4440,2294,31019,33313
municipality,BARMM,Lanao del Sur,Sultan Dumalondong,105875,521,105354,146533,137043,,9490,647,25,673
municipality,BARMM,Lanao del Sur,Tagoloan,115114,232,114882,168390,157503,23780,34667,750,31603,32353
municipality,BARMM,Lanao del Sur,Tamparan,44027,1127,42900,166390,166351,,39,1155,166,1321
municipality,BARMM,Lanao del Sur,Taraka,527362,170964,356398,191195,185162,-3729,2305,5633,-3052,2581
municipality,BARMM,Lanao del Sur,Tubaran,301983,142912,159071,196222,181679,28904,43446,462,14612,15073
municipality,BARMM,Lanao del Sur,Tugaya,223741,106947,116794,145683,128956,3055,19782,335,319,654
municipality,BARMM,Lanao del Sur,Wao,773904,116607,657297,317781,261746,-5961,50074,63940,96,64036
municipality,BARMM,Maguindanao del Norte,Barira,895736,101803,793933,193726,223315,50708,21120,3306,14004,17309
municipality,BARMM,Maguindanao del Norte,Buldon,288960,37313,251646,254755,245700,147712,156767,3588,55197,58784
municipality,BARMM,Maguindanao del Norte,Datu Blah Sinsuat,414777,77491,337287,224011,167642,-5000,51369,408,3747,4155
municipality,BARMM,Maguindanao del Norte,Datu Odin Sinsuat,273903,125422,148481,454602,434398,-4765,15439,37866,18845,56711
municipality,BARMM,Maguindanao del Norte,Kabuntalan,395755,62795,332959,139549,117838,,21711,11428,20635,32063
municipality,BARMM,Maguindanao del Norte,Matanog,717660,74506,643154,170357,151688,-1930,16739,9986,28493,38479
municipality,BARMM,Maguindanao del Norte,Northern Kabuntalan,229666,90228,139438,143883,132014,,11869,2015,22632,24648
municipality,BARMM,Maguindanao del Norte,North Upi,849005,164418,684587,398356,383212,51969,67113,28252,12754,41006
municipality,BARMM,Maguindanao del Norte,Parang,428537,162490,266046,564306,556636,20301,27971,3419,402,3821
municipality,BARMM,Maguindanao del Norte,Sultan Kudarat,606283,65138,541145,435330,402765,-6059,26507,67822,2857,70679
municipality,BARMM,Maguindanao del Norte,Sultan Matsura,407723,190521,217202,144200,144888,-2158,-2845,42493,-733,41760
municipality,BARMM,Maguindanao del Norte,Talitay,133042,86526,46517,102507,99586,-250,2671,250,10020,10271
municipality,BARMM,Maguindanao del Sur,Ampatuan,273985,107331,166654,176392,163904,,12488,4898,4251,9148
municipality,BARMM,Maguindanao del Sur,Buluan,205703,8366,197338,244320,250389,30000,23931,31458,4340,35798
municipality,BARMM,Maguindanao del Sur,Datu Abdullah Sangki,281676,96604,185072,178776,184371,-100,-5695,27648,-7983,19665
municipality,BARMM,Maguindanao del Sur,Datu Anggal Midtimbang,96730,51478,45252,128840,146955,-3570,-21685,11363,11240,22603
municipality,BARMM,Maguindanao del Sur,Datu Hoffer Ampatuan,166403,53043,113360,131353,126801,-3240,1313,2849,2407,5255
municipality,BARMM,Maguindanao del Sur,Datu Montawal,108893,6945,101948,159780,146641,-2391,10748,3955,-3696,259
municipality,BARMM,Maguindanao del Sur,Datu Paglas,328326,1815,326511,178875,166102,,12773,14547,-446,14101
municipality,BARMM,Maguindanao del Sur,Datu Piang,227898,160395,67503,177399,160621,,16778,1755,44184,45939
municipality,BARMM,Maguindanao del Sur,Datu Salibo,144776,38598,106178,104141,96221,,7920,149,83,232
municipality,BARMM,Maguindanao del Sur,Datu Saudi Ampatuan,227764,32442,195323,130155,122130,-6647,1378,12230,-9043,3188
municipality,BARMM,Maguindanao del Sur,Datu Unsay,372250,61741,310508,102177,98172,,4004,9416,-654,8762
municipality,BARMM,Maguindanao del Sur,Gen. Salipada K. Pendatun,109664,2187,107477,173079,143298,-4000,25781,191,334,525
municipality,BARMM,Maguindanao del Sur,Guindulungan,175042,100712,74330,136406,138308,1327,-576,3409,49107,52516
municipality,BARMM,Maguindanao del Sur,Mamasapano,126143,24029,102114,129570,138193,,-8623,565,917,1482
municipality,BARMM,Maguindanao del Sur,Mangudadatu,111171,658,110512,138464,137955,11908,12417,453,4839,5292
municipality,BARMM,Maguindanao del Sur,Pagalungan,763538,286134,477405,406766,378518,-606,27642,35178,36377,71554
municipality,BARMM,Maguindanao del Sur,Paglat,151890,32708,119181,120026,97066,-4800,18160,5861,80,5941
municipality,BARMM,Maguindanao del Sur,Pandag,248748,48791,199957,121760,134590,,-12829,26089,-4092,21997
municipality,BARMM,Maguindanao del Sur,Rajah Buayan,101147,3468,97679,131878,138483,-1071,-7676,1684,-38,1646
municipality,BARMM,Maguindanao del Sur,Shariff Aguak,269862,151115,118747,195257,202695,-1091,-8530,5139,8595,13734
municipality,BARMM,Maguindanao del Sur,Shariff Saydona Mustapha,,,,,,,,,,
municipality,BARMM,Maguindanao del Sur,South Upi,252607,44083,208525,201503,200453,79482,80532,7833,-1956,5878
municipality,BARMM,Maguindanao del Sur,Sultan Sa Barongis,80446,10502,69944,162793,162228,,564,5703,426,6128
municipality,BARMM,Maguindanao del Sur,Talayan,393674,137163,256511,143408,194588,59192,8011,2455,23107,25562
municipality,BARMM,Sulu,Hadji Panglima Tahil,370953,280518,90435,80500,69923,-1209,9368,16635,-2810,13825
municipality,BARMM,Sulu,Indanan,626258,207007,419251,291302,227041,-4368,59892,13324,-10207,3117
municipality,BARMM,Sulu,Jolo,281932,34311,247621,385710,324488,-4832,56390,12223,7734,19957
municipality,BARMM,Sulu,Kalingalan Caluang,523756,206459,317297,160729,111595,-2326,46807,70257,-48513,21744
municipality,BARMM,Sulu,Lugus,390251,201751,188500,127905,108889,-2206,16810,25612,7199,32811
municipality,BARMM,Sulu,Luuk,844326,443085,401241,158060,128003,,30057,26179,-16230,9950
municipality,BARMM,Sulu,Maimbung,883875,539535,344340,199347,147048,-2988,49311,47530,-5155,42376
municipality,BARMM,Sulu,Panamao,225388,83879,141509,177473,170825,-2687,3960,4977,-2164,2813
municipality,BARMM,Sulu,Pandami,482579,197295,285284,168699,107903,-14075,46721,5386,6191,11578
municipality,BARMM,Sulu,Panglima Estino,343714,228379,115334,140172,111895,-2977,25300,4491,14453,18944
municipality,BARMM,Sulu,Panglima Omar,623666,278060,345606,146940,105607,-2037,39296,11279,14186,25466
municipality,BARMM,Sulu,Pangutaran,597866,383749,214117,198136,175813,-1491,20833,2840,-748,2092
municipality,BARMM,Sulu,Parang,1012163,221024,791139,253927,208875,-3865,41187,83207,-46185,37023
municipality,BARMM,Sulu,Pata,364952,61424,303528,121998,87864,-760,33374,9693,-124,9569
municipality,BARMM,Sulu,Patikul,479720,51468,428252,280389,267410,-4434,8545,45167,-4606,40561
municipality,BARMM,Sulu,Siasi,612059,267979,344080,271539,204438,-16917,50185,31385,8540,39925
municipality,BARMM,Sulu,Talipao,590641,103886,486755,352497,300966,-5451,46081,46359,13874,60234
municipality,BARMM,Sulu,Tapul,148748,8661,140087,119710,106806,-1445,11459,8017,2000,10017
